#{"t_start": 1681127315.8222258, "env_id": "TruckTrailer-v1"}
r,l,t
-37743.045197,375,17634.7673
-42117.319557,419,17641.773681
-1176.236724,426,17649.661363
-42204.967018,419,17668.051829
-47065.578751,468,17676.771351
-3207.870589,523,17686.561484
-1205.576114,418,17694.648053
-667.755997,390,17702.15363
-63014.718094,627,17722.564045
-31139.734856,308,17727.760163
-34621.956955,344,17733.464081
-48.11232,1177,17763.847544
-1711.318012,451,17771.451815
-34154.305107,339,17777.352352
-1863.535495,392,17784.36125
-2310.360035,545,17806.168973
-1624.820996,518,17815.963775
-1161.075093,412,17823.954227
-76799.899086,765,17839.369165
-1470.793405,465,17858.369881
-49162.646828,489,17866.855469
-1199.478006,398,17874.146832
-42890.218262,425,17881.354866
-876.040216,484,17890.469131
-1641.744402,477,17909.16508
-1615.667212,463,17916.659127
-1720.459176,555,17925.654608
-2055.785126,499,17935.070092
-102920.870026,1026,17963.165504
-1623.045791,438,17970.966901
-50337.21299,500,17980.167253
-1598.785802,463,17999.35381
-1103.796936,426,18007.475262
-2126.69074,394,18014.456596
-1465.350176,434,18022.75469
-49145.449074,488,18033.256502
-37339.770958,370,18049.959696
-60722.651176,605,18060.145885
-459.048157,334,18066.066277
-37518.255974,392,18072.853593
-41878.995453,417,18081.679227
-1923.364751,371,18098.86458
-22998.528428,400,18105.76436
-50712.31369,504,18114.57093
-43958.015408,1829,18155.866714
-45819.575462,455,18163.447582
-36105.774155,358,18169.666549
-2288.509365,686,18192.652158
-2346.022934,583,18204.066129
-48548.011467,483,18213.544713
-1212.912809,507,18223.948019
-1024.521938,367,18240.569491
-1595.922122,552,18250.262348
-71840.516273,715,18262.174
-1220.415398,424,18280.748096
-1147.941098,479,18288.968614
-66569.670853,662,18300.563717
-39975.156769,398,18307.450645
-49349.243828,491,18317.352307
-1559.442559,412,18334.870123
-823.217547,479,18343.745252
-94387.032516,941,18361.665226
-1337.477875,423,18380.154965
-141800.814664,5402,18489.758904
-1170.72529,544,18498.446616
-170292.68635,5228,18616.95786
-1735.148937,480,18625.074118
-1034.671352,343,18630.66157
-620.283283,423,18647.468801
-788.119429,425,18655.965697
-209182.88771,3668,18734.452013
-1096.335329,417,18741.467842
-40026.447214,435,18749.159763
-755.365071,441,18758.146406
-42121.418892,419,18765.557721
-17480.958816,401,18782.178079
-1333.610248,481,18790.469393
-1719.748718,451,18798.565737
-72507.055969,722,18812.456644
-48691.916855,484,18830.758013
-1088.806249,484,18839.266119
-1212.961945,433,18847.460356
-41218.858971,410,18855.364809
-45477.372841,454,18872.673949
-721.200909,472,18880.359102
-1531.274159,564,18890.264504
-1220.582142,410,18897.661728
-1956.478629,528,18916.957632
-51380.757263,511,18925.474025
-83061.457596,827,18941.155241
-1167.685043,285,18946.751603
-454.117566,542,18967.048017
-46339.805702,461,18975.467849
-88948.653007,2187,19022.445662
-690.56696,383,19029.059497
-67668.322372,673,19040.560652
-520.848407,407,19058.86811
-817.692073,388,19065.665119
-32883.039307,327,19071.654055
-39862.583572,396,19078.748327
-2510.256461,469,19086.751935
-1817.884106,397,19105.562565
-386.769967,459,19113.570404
-1337.160771,406,19120.477092
-35492.662849,353,19126.572985
-320.175751,483,19135.458151
-59780.502556,595,19156.46301
-593.165613,671,19167.956707
-654.865007,336,19174.069652
-1859.176773,377,19180.364184
-1909.572049,507,19200.245322
-41433.540085,412,19207.550669
-41175.786453,409,19214.454689
-37905.235054,376,19221.466359
-1277.608762,528,19231.264568
-559.530235,321,19248.551009
-23335.325587,1120,19266.970679
-42308.428932,420,19274.54669
-931.208988,430,19293.275388
-70653.539047,703,19305.368477
-1613.083901,365,19311.353145
-64990.63517,646,19321.750591
-38426.38504,381,19339.069427
-29751.286018,296,19344.957943
-43153.553024,429,19352.471525
-52834.577614,526,19361.571238
-2236.894087,386,19368.244098
-131.208658,369,19384.953804
-2065.798706,354,19392.176205
-48912.002892,486,19400.865367
-1435.226244,468,19408.851841
-628.766415,575,19428.370454
-368317.843352,4831,19532.94875
-42609.463272,424,19540.46562
-354184.497628,4581,19637.866594
-37423.060928,371,19653.957173
-258443.347123,5005,19755.764399
-126564.546989,1262,19787.574755
-1303.011025,465,19795.764799
-40303.58149,401,19802.375189
-621.05052,477,19810.573604
-46526.641632,462,19819.568039
-713.339233,399,19836.446718
-1216.44623,434,19844.264386
-50316.521683,501,19852.466265
-42865.585762,426,19859.370462
-646.336294,378,19866.471486
-57523.184113,572,19885.653737
-986.090492,374,19892.071593
-82465.980461,821,19907.163926
-43126.353828,429,19926.666059
-1073.031112,561,19936.147722
-599.084039,450,19944.166889
-18693.670291,2191,19990.668034
-106565.345711,5021,20101.969473
-40117.136368,398,20109.256672
-1307.485047,439,20117.257037
-1588.892653,480,20125.054468
-1289.058231,463,20132.773802
-1317.422677,409,20149.766054
-22275.046171,1080,20169.373887
-1423.980599,541,20178.65087
-37541.355125,372,20195.865707
-1716.08674,443,20203.86735
-767.895892,525,20214.061205
-665973.328765,7597,20377.551486
-94484.29129,941,20392.948931
-721.917379,442,20401.663429
-1468.686906,366,20418.861732
-1714.295696,463,20427.258243
-35913.522408,356,20434.160809
-54035.834366,538,20444.264175
-44851.043243,445,20462.267736
-372650.511621,5317,20568.861303
-989.504342,414,20575.644665
-539.924417,388,20593.857418
-558640.141579,7081,20741.153282
-905.985698,2247,20787.850877
-57773.154037,575,20797.167268
-592.442588,469,20814.462894
-786.088012,417,20821.85252
-39307.111221,391,20828.869802
-660.752005,368,20836.362049
-35722.155472,356,20842.666083
-138632.567297,5580,20963.056878
-15307.157793,752,20976.767929
-55434.942291,551,20996.764932
-53863.468407,535,21006.764991
-193571.178903,3529,21086.752766
-614.108947,342,21093.070687
-854.074654,461,21101.861112
-1424.816242,710,21115.56216
-1674.008815,470,21134.144414
-1939.81022,919,21149.856438
-1041.301436,543,21159.455097
-1755.917367,1374,21193.969898
-85047.511612,847,21209.060009
-237015.700431,5684,21337.87121
-36848.350403,366,21344.265808
-1230.442632,584,21365.445551
-983.963104,443,21373.670379
-551166.663458,7274,21521.662276
-734816.1107,8733,21712.257187
-693.543449,723,21725.661444
-1748.949258,464,21734.368364
-758.379965,392,21741.875481
-834.986024,2476,21806.064068
-80602.014412,803,21820.54872
-1515.14069,467,21829.858917
-369663.302585,5944,21959.665805
-1502.215586,582,21978.776061
-120259.439353,5336,22087.348243
-41173.240463,409,22095.954102
-452305.630533,5818,22221.874719
-98558.295768,1661,22262.049747
-1206.347168,359,22268.457443
-2032.261882,590,22279.445882
-869515.593124,9559,22490.060625
-1193.711988,994,22517.160532
-406452.493725,5334,22627.165571
-1793.838134,567,22636.256272
-827.123742,682,22657.268336
-49777.961113,496,22666.356061
-680.349469,605,22677.055401
-1100.137044,482,22695.945121
-28455.734462,1044,22714.249144
-1033.388269,424,22721.957206
-1008.532729,511,22739.951029
-582.032909,507,22748.647571
-48043.484616,508,22757.248749
-2193.305024,503,22766.273579
-1158.234677,507,22787.46319
-1414.782311,562,22797.268357
-33987.993088,338,22803.444504
-1461.563006,494,22812.349008
-1485.6789,466,22820.67335
-1098.768682,521,22838.848432
-1034.493991,386,22845.860689
-513623.335452,6144,22973.970193
-1257.46758,432,22981.357831
-401803.24874,5136,23092.774172
-59868.571434,596,23103.368707
-422562.094981,5361,23219.357549
-36492.463654,363,23225.158121
-451133.529747,5455,23331.260385
-74963.222,747,23354.450355
-531536.114111,6337,23487.954951
-469821.967739,5706,23614.154881
-585869.472886,6400,23746.048848
-1171.760649,455,23753.453964
-58017.180259,916,23768.068023
-955533.337238,9936,23980.044701
-1003.177709,451,23989.06164
-398989.936038,5301,24108.350849
-100688.91224,8274,24286.373105
-155944.240737,1895,24328.865914
-1173.010934,651,24340.847887
-63599.73481,634,24362.95999
-1432.264027,401,24371.074116
-253233.765144,3679,24452.272325
-1651.872004,515,24461.164029
-39783.69809,396,24468.859453
-1026.734615,639,24479.864996
-1367.866591,445,24497.364208
-1687.370558,406,24504.767657
-28795.86715,531,24514.371035
-226705.592138,4333,24605.467729
-44409.282089,442,24613.970706
-1151.127314,501,24632.553965
-809.101016,348,24638.665444
-413581.602913,5767,24760.144833
-158755.212243,1732,24789.062584
-55625.1679,5540,24908.475499
-1311.864311,357,24914.768931
-1667.987509,603,24936.265278
-40465.10759,402,24942.975388
-37604.044624,373,24949.758059
-39850.45166,396,24957.352683
-427.993954,352,24963.667462
-30688.589959,347,24979.966771
-1368.34499,760,24991.864305
-25703.824142,254,24996.345637
-1235.206632,395,25003.85477
-878.651557,414,25011.461871
-53326.010422,530,25030.366207
-1485.625401,444,25038.457608
-661425.65282,7811,25207.564986
-41247.543106,410,25215.848623
-1360.284083,369,25222.451102
-487.273876,435,25229.869824
-41069.88092,408,25248.14486
-235259.824385,3646,25318.660379
-54462.687393,541,25338.258435
-1347.666765,386,25345.656928
-49309.480942,493,25354.269946
-37100.284187,368,25360.862104
-45069.16436,447,25368.970906
-1294.797244,401,25386.257785
-51198.013496,510,25395.258072
-2203.052332,452,25403.145405
-740.189782,351,25409.559093
-216.798479,472,25418.169713
-30419.953056,303,25434.952112
-39140.352707,390,25441.947672
-53898.878181,537,25452.048952
-842.063635,347,25458.868737
-442.75865,384,25465.0654
-710.074806,363,25481.658427
-1771.188168,313,25487.644695
-861.886229,407,25494.958505
-121711.646961,4293,25584.558721
-122341.413458,1814,25623.871378
-290365.085294,4106,25715.557274
-623.79634,409,25723.472021
-1571.242823,370,25730.063236
-1426.165205,346,25736.464878
-48594.355949,484,25753.359831
-798.622322,465,25761.564837
-358.838278,318,25767.657983
-998.922319,399,25775.159295
-34226.546558,342,25781.361601
-1160.219048,462,25799.744112
-1255.262438,450,25807.857266
-65522.415382,654,25820.945306
-836.077639,364,25828.068333
-1893.201334,434,25844.37023
-1060.035997,551,25853.357962
-1063.906502,364,25859.444983
-1442.44335,645,25871.374238
-42864.02964,426,25888.051637
-833.668853,330,25893.875379
-1343.178889,353,25900.153548
-1025.162446,301,25905.64505
-46564.600891,462,25914.364598
-36576.711495,415,25931.574413
-642.346734,454,25939.545257
-1098.917932,384,25946.744197
-48394.164398,481,25954.955575
-45844.351868,455,25963.861447
-50660.207497,504,25982.468634
-56104.509209,558,25993.049646
-903.885421,588,26005.072346
-51130.0047,508,26015.070094
-1664.194041,422,26031.671089
-1647.508056,430,26038.76968
-44486.558593,747,26050.658184
-439.563853,520,26061.069276
-55008.442466,1259,26092.045979
-50237.728912,499,26101.059915
-57251.928795,570,26121.669021
-79382.331116,790,26135.055918
-158.494522,433,26142.557134
-754.226151,465,26150.861526
-51325.457954,512,26170.360559
-38731.201897,384,26176.764167
-295194.921044,4139,26265.465337
-1533.842081,400,26272.850815
-914.185695,496,26281.457947
-1218.936957,448,26299.76715
-1383.752273,608,26310.664376
-1692.157075,292,26316.047726
-41471.385811,411,26323.055935
-2264.575294,584,26332.575189
-55638.068466,553,26353.467371
-1028.541042,363,26360.252032
-1660.796104,407,26367.454593
-39975.82312,396,26374.24824
-591121.242197,7368,26538.661971
-49655.963982,495,26547.667204
-1707.189391,524,26557.35695
-1270.920356,500,26575.856215
-39647.549988,394,26583.156241
-1514.766864,374,26590.847159
-630.988821,466,26599.159014
-1421.46345,412,26606.866045
-1480.101969,815,26630.74513
-884604.986391,9452,26822.96822
-63585.207062,633,26844.346596
-916.870593,506,26852.563498
-1794.305033,445,26859.875404
-689.011857,356,26866.146783
-2179.004211,491,26885.567574
-1794.005944,504,26894.769932
-59475.356262,591,26904.855128
-2073.702421,428,26912.459224
-35581.687531,354,26929.869607
-40778.748352,405,26937.157281
-1376.692795,627,26947.665428
-116612.590866,1163,26978.551759
-1934.573314,414,26985.656778
-73354.548875,7056,27134.771893
-42227.949738,419,27141.667379
-1805.87489,475,27159.156002
-176628.753554,2872,27216.946555
-1648.946257,364,27223.66525
-2187.578737,365,27230.349447
-1922.032032,462,27247.965338
-42389.769188,421,27254.750775
-2175.620771,366,27260.852791
-44958.659843,446,27269.549757
-2177.604589,633,27290.164857
-47828.976501,475,27297.970192
-52538.180026,669,27309.07411
-672.997746,298,27314.76326
-45878.832436,456,27333.444697
-1504.193041,501,27342.560038
-54123.0839,538,27351.963219
-43077.450806,2088,27397.668216
-1084.778069,527,27406.978632
-1277.40191,392,27425.362574
-1796.802031,371,27431.947718
-52891.09842,551,27441.369583
-32320.558739,321,27447.244445
-1456.58738,797,27472.345513
-1733.428521,834,27486.844917
-2033.293023,473,27494.757777
-1049.808557,469,27503.561054
-94350.192947,939,27529.969341
-1400.101878,716,27542.045924
-144446.427372,3284,27616.571244
-42698.679489,424,27623.744694
-1155.100174,452,27631.565588
-55196.435555,549,27641.061981
-245404.318574,4890,27755.844176
-611.095889,327,27761.277104
-42860.564674,426,27768.544894
-391306.074613,5708,27889.261408
-290688.759386,4079,27978.062096
-1954.078882,823,27994.65797
-62948.304268,626,28017.767786
-1024.830699,395,28026.267695
-47942.74144,476,28035.364507
-2187.44076,415,28042.660797
-43691.996231,434,28059.547409
-1550.231898,475,28067.849304
-837.862112,465,28075.647952
-2368.63061,501,28084.951066
-765.430867,523,28104.061292
-126276.719271,4238,28192.961769
-1374.704482,438,28200.653885
-1253.362962,437,28208.554431
-699.670709,551,28218.167439
-1111.680492,427,28226.051266
-57151.061348,569,28247.560698
-1120.817802,415,28255.152379
-1768.073104,332,28261.151281
-65292.516312,651,28271.869145
-1519.104041,454,28290.566312
-49948.879372,497,28298.661807
-1024.087156,387,28304.951302
-1821.072151,531,28314.075244
-118276.869781,1180,28343.967771
-107593.327255,2373,28395.155351
-907180.456257,9375,28595.567802
-1735.131185,526,28604.552471
-603222.415624,7817,28768.570497
-931.094244,694,28781.152227
-44354.650177,441,28788.669308
-731.201631,671,28809.170041
-2200.394995,455,28818.5697
-1597.914996,481,28826.958866
-57758.77549,574,28836.46403
-1608.852801,442,28854.569549
-36931.854594,855,28870.356749
-1539.991913,430,28878.663729
-46582.125525,796,28902.95258
-1031.207591,452,28911.947462
-2101.40166,363,28918.35295
-861.343406,452,28926.364708
-111607.670819,1821,28967.946915
-52455.412533,1354,29000.369509
-624520.310496,8275,29174.845719
-1414.040157,348,29181.04581
-886.63349,421,29188.454383
-1351.002231,306,29193.549689
-1795.191258,501,29212.544699
-61228.982292,610,29223.367268
-40260.330971,400,29230.768759
-40794.648804,405,29238.750588
-42368.350174,421,29246.960274
-1581.163056,508,29265.652472
-67905.706451,676,29277.449934
-56022.645182,8408,29457.062442
-1790.272758,365,29463.366235
-1929.822574,396,29480.765368
-36993.734795,367,29487.964603
-326.6475,691,29500.366215
-28362.824925,1020,29528.551443
-57516.647682,573,29539.754107
-944.649408,652,29551.348295
-35820.130402,355,29557.857608
-76388.461731,762,29581.445447
-45368.37072,451,29589.671178
-28880.947589,348,29595.6627
-301942.216518,4423,29689.161864
-1933.096184,417,29695.951181
-626.075352,348,29711.273309
-39737.174156,394,29718.065411
-1135.715528,383,29725.254405
-41534.211868,414,29732.849013
-1352.414762,343,29738.565608
-1578.583732,401,29757.06691
-102755.523337,5153,29864.371567
-964.547955,567,29875.46677
-1249.168841,368,29891.958023
-1025.200383,392,29898.956244
-336462.321223,4851,30000.566002
-1233.617147,401,30007.561966
-86649.66657,5526,30130.562586
-39616.768192,655,30141.552452
-2284.875883,485,30161.257686
-29267.472794,290,30166.650495
-1511.265033,356,30172.952737
-2727.502019,608,30183.254089
-51486.840996,513,30192.560621
-32041.346191,318,30210.656202
-1609.122673,312,30215.85335
-592.279404,369,30221.970468
-1733.405254,385,30228.844347
-1083.521374,359,30234.952251
-30020.059303,298,30240.35522
-42347.533257,421,30258.867762
-958.719829,553,30267.876354
-1961.088314,396,30274.466861
-748.678711,352,30280.563956
-1651.921952,735,30303.546634
-274.851693,482,30312.253441
-38524.988174,383,30318.759976
-44076.286362,438,30326.461116
-1190.240286,489,30335.060412
-1603.897858,367,30351.756915
-861.684027,402,30358.866414
-1690.464676,328,30364.774324
-1532.801881,367,30370.978786
-827.623849,574,30380.844679
-48454.767014,482,30400.256795
-940.399369,445,30408.152573
-64008.429993,1294,30438.568464
-1469.41589,477,30447.362676
-224949.910582,3227,30510.24632
-1359.906895,533,30529.26845
-1062.067116,439,30537.546674
-44965.455284,447,30546.170732
-42937.045013,426,30554.061809
-94567.155701,5554,30675.164616
-1761.435905,544,30685.464293
-132506.125448,1498,30721.144918
-1606.030392,443,30728.671157
-95327.638756,2073,30774.866627
-49787.789314,495,30784.46704
-1674.358337,611,30805.662975
-374422.672636,4954,30906.962381
-236008.283676,4662,31002.967544
-317579.148108,4585,31107.964417
-799.386036,349,31114.658208
-109747.702258,2738,31170.269269
-1860.214221,499,31179.547578
-64218.959106,639,31199.364846
-620.901218,645,31210.049224
-38197.305649,380,31217.164981
-1880.124371,423,31225.775345
-53439.841225,8606,31419.357854
-57808.17897,575,31429.455312
-1137.425541,391,31436.351382
-58184.734901,579,31446.267092
-872.239697,622,31468.047332
-49044.125592,9219,31658.366202
-552.657567,381,31664.946949
-1805.741774,2420,31726.556864
-1246.424613,526,31735.655449
-347807.326876,4747,31836.964006
-42007.3414,604,31847.358669
-44031.68364,438,31865.360026
-62995.855164,628,31876.052007
-30324.152185,758,31888.661057
-37131.139824,368,31906.664359
-880.908839,459,31914.255363
-25666.297756,504,31923.044811
