#{"t_start": 1668081328.6464841, "env_id": "TruckTrailer-v1"}
r,l,t
-1000.109495,60000,104374.916649
-999.947609,60000,105653.715419
-999.978493,60000,106917.214396
-1000.007825,60000,108191.125557
-1000.154227,60000,109451.626315
-1000.137231,60000,110718.818588
-999.986712,60000,111976.128559
-1000.147407,60000,113198.824217
-1000.114506,60000,114404.422491
-999.960167,60000,115632.023135
-999.519624,60000,116865.114276
-999.563519,60000,118094.211386
-999.942652,60000,119320.225811
-999.953085,60000,120551.9047
-999.934254,60000,121775.001287
-999.614127,60000,123001.416782
-999.76406,60000,124238.221269
-999.657539,60000,125492.813624
-999.815769,60000,126711.410797
-999.899345,60000,127952.624922
-999.748736,60000,129174.106931
-999.826872,60000,130403.21458
-999.944366,60000,131621.231009
-999.96731,60000,132863.721268
-999.99174,60000,134080.711967
-999.985039,60000,135307.00076
-999.99174,60000,136517.510408
-999.99174,60000,137689.324253
-999.99174,60000,138843.412174
-999.99174,60000,140056.127179
-999.99174,60000,141279.326699
-1000.010877,60000,142493.42728
-999.963369,60000,143711.823732
-999.935639,60000,144963.219764
-999.885727,60000,146190.108366
-999.881446,60000,147423.515676
-1000.131824,60000,148636.098878
-1000.021793,60000,149876.330155
-999.985946,60000,151084.415087
-1000.089699,60000,152305.314437
-1000.129423,60000,153549.100036
-1000.081611,60000,154759.003334
-999.938139,60000,155993.11633
-999.931708,60000,157227.524075
-999.832556,60000,158444.823063
-1000.23475,60000,159669.518487
-1000.229077,60000,160896.817641
-1000.040513,60000,162135.813915
-999.308248,60000,163356.815915
-999.124883,60000,164582.327112
-999.653256,60000,165837.303036
-1000.030324,60000,167051.624476
-1000.089626,60000,168277.499265
-1000.055683,60000,169505.227607
-999.296251,60000,170741.322035
-999.386877,60000,171967.923615
-999.840044,60000,173203.614607
-999.952693,60000,174441.43075
-999.977384,60000,175654.713254
-999.763764,60000,176884.516732
-999.959166,60000,178118.70712
-1000.095527,60000,179352.209654
-1000.080714,60000,180562.907985
-999.931285,60000,181779.221795
-999.766898,60000,183010.710511
-999.670887,60000,184216.129881
-1000.000869,60000,185441.320377
-999.995975,60000,186676.499129
-1000.036406,60000,187882.627491
-999.929002,60000,189106.412088
-999.597796,60000,190337.018342
-999.63226,60000,191562.930203
-999.998362,60000,192774.017379
-999.865174,60000,193993.125611
-1000.075966,60000,195230.214323
-1000.041595,60000,196444.118662
-1000.123667,60000,197662.423132
-1000.035222,60000,198897.526026
-999.78306,60000,200134.513417
-998.971276,60000,201364.809271
-999.26319,60000,202594.317746
-1000.596908,60000,203849.817619
-1000.103958,60000,205067.111093
-999.42824,60000,206278.619061
-999.926138,60000,207507.220558
-999.711911,60000,208725.328341
-1000.004056,60000,209945.629336
-999.976327,60000,211161.025428
-1000.071488,60000,212387.324275
-999.943719,60000,213607.508893
-999.909291,60000,214830.714635
-1000.10749,60000,216058.013302
-1000.168206,60000,217266.012833
-999.975279,60000,218483.620898
-999.755973,60000,219718.411756
-999.986529,60000,220932.624967
-1000.192887,60000,222153.909227
-999.933921,60000,223364.700351
