#{"t_start": 1682067973.3055215, "env_id": "TruckTrailer-v1"}
r,l,t
-3216.865016,1292,12378.373536
-8233.399856,5674,12498.878718
-18413.944857,8706,12702.57525
-4659.761033,6636,12848.595804
-6644.873667,6267,12988.887112
-8753.617584,3863,13077.794836
-5152.107861,5384,13192.461528
-6827.774692,2771,13262.084468
-6443.07906,17204,13636.386516
-25797.465335,10005,13864.078757
-7906.370389,6821,14017.385633
-8663.567437,6904,14180.179854
-6604.569117,8399,14366.879131
-4959.230652,5340,14480.888654
-16975.387455,8212,14670.265087
-19410.944803,11008,14924.371203
-4170.934018,5502,15052.36576
-12471.561746,7524,15215.675369
-7176.2546,7526,15389.682207
-10120.572512,3823,15479.58079
-7105.138941,7942,15661.467833
-7738.985117,7272,15819.786803
-10661.540299,7028,15986.283213
-23213.496011,10971,16226.372122
-9310.195388,9583,16440.468501
-20127.374965,25000,16987.072594
-37667.750108,25000,17539.987816
-28671.031308,25000,18086.779225
-12051.693086,12375,18359.978731
-5896.848918,5366,18488.376749
-11165.758756,5493,18615.484351
-6344.256314,10427,18848.361888
-12785.753467,8274,19033.489033
0.0,1,19033.984366
-11962.054506,5880,19166.085024
-7273.315864,5095,19276.773941
-11029.136691,10286,19508.083183
-3024.346417,11428,19766.97002
-3520.649149,4146,19862.183083
-19192.602421,8240,20044.272767
-20161.768567,7732,20218.173809
-7188.738635,8014,20390.373443
-8417.870779,5346,20515.567915
-5044.155778,4646,20616.885772
-1664.224631,2831,20687.195163
-4855.791787,4201,20779.984846
-2511.546907,4373,20877.092477
-2560.682921,4174,20970.361816
-3618.647003,4528,21069.587498
-4294.102039,5142,21193.172466
-3228.1227,1413,21218.190785
-5724.153967,4566,21330.774968
-5489.26817,7045,21484.184063
-6607.688433,4985,21591.383623
-12626.822574,7564,21769.08436
-3842.295427,1589,21808.182803
-16143.866723,8548,22001.080473
-2433.193495,6573,22147.780896
-3494.530415,6532,22306.361021
-5992.847391,20222,22769.380378
-4693.220675,5714,22900.867618
-5526.003146,5533,23029.883213
-4902.86868,4849,23134.766401
-2191.145624,5764,23268.982844
