#{"t_start": 1681803213.6930728, "env_id": "TruckTrailer-v1"}
r,l,t
-615.390335,1448,10038.78029
-1214.999759,1069,10068.690886
-5709.950206,11570,10308.498691
-1729.768561,849,10333.575627
-832.220025,1256,10365.591801
-775.220123,1558,10394.283394
-569.301145,1838,10436.489004
-2833.728387,2273,10485.291784
-1202.830999,1856,10527.791697
-429.030859,1209,10557.699268
-2434.191555,766,10572.077507
-3717.040239,2329,10622.997581
-586.526182,1384,10657.293313
-1027.464615,1877,10700.801194
-691.41762,1470,10737.273482
-714.893457,939,10754.000503
-3654.52907,4271,10847.582869
-319.949348,1305,10880.988102
-1079.593949,896,10897.375605
-4450.618158,2827,10965.086727
-2646.619562,1938,11009.08782
-2430.624967,687,11022.899361
-2826.008327,2723,11079.392113
-840.361681,1375,11112.976616
-1066.492859,1963,11157.378919
-3283.609023,2505,11210.089694
-2085.651619,2655,11265.888883
-1685.334095,1988,11310.798415
-1034.564826,2151,11358.481427
-1955.331769,2423,11420.196669
-1749.795423,1729,11451.003879
-1730.562078,1740,11490.386968
-3959.980128,1235,11521.986408
-2247.245008,1631,11561.494782
-2236.324451,2089,11608.48193
-1368.916468,1246,11629.99568
-513.159206,2006,11675.877263
-3254.09997,2781,11744.983651
-640.806,1246,11767.386132
-1042.744765,2082,11813.578564
-1179.02377,1185,11845.189586
-3117.144503,2650,11901.801605
-1320.6021,1806,11943.200642
-2052.276391,1103,11973.583178
-603.653185,1415,11998.399433
-2625.420371,2117,12045.799303
-1568.0936,1899,12088.18311
-2177.099712,1875,12130.30338
-1310.995155,1784,12171.094105
-777.096182,1142,12202.391111
-996.502582,1673,12232.798454
-1647.403376,2192,12279.890542
-1405.139159,1266,12311.199519
-2785.426401,2496,12365.484524
-2346.441635,1890,12408.974896
-5062.100323,6543,12548.093699
-723.578421,1222,12580.185437
-1209.603322,815,12594.192858
-3131.492327,2972,12666.985438
-293.547484,1114,12686.607638
-583.627988,1164,12717.599663
-4479.90154,2473,12770.499069
-2009.058614,1049,12800.98659
-927.302757,1221,12821.499707
-1574.467452,1782,12863.00417
-2946.852115,1936,12906.495465
-5238.436907,10407,13129.884466
-2199.728064,731,13142.980957
-740.207176,1175,13174.273748
-2254.690409,1773,13215.478158
-1945.133141,728,13228.39336
-2917.533481,1983,13272.484215
-2386.157977,1715,13312.998565
-857.093303,1269,13345.895131
0.0,1,13346.395597
-2039.772976,778,13359.283195
-2056.04666,1664,13399.19145
-3111.364893,3049,13461.199815
-2941.402972,2078,13508.975337
-2347.602897,1826,13551.901
-1836.83953,1706,13592.289249
-438.585219,1064,13622.176468
-583.634982,1317,13645.673566
-992.858794,1006,13674.399351
-1333.244135,1295,13697.195353
-2344.874057,1628,13736.004707
-377.405604,1014,13765.190023
-2633.554195,1922,13809.573655
-1959.176961,1649,13838.297286
-606.604881,960,13866.289938
-1458.182222,698,13878.894885
-3331.1573,2197,13928.185955
-945.49008,1669,13968.591092
-2396.339725,1881,14011.403829
-3232.041237,1882,14055.380704
-439.810188,1334,14089.080281
-2564.920499,2007,14134.495978
-1226.56348,1013,14152.503483
-2684.744884,972,14180.801786
-600.056688,1198,14202.40029
-4938.737974,3151,14279.082567
-2507.310297,2002,14324.982947
-386.829503,1295,14347.28919
-2309.739298,2633,14414.384027
-2195.542595,2396,14465.878506
-6293.517422,3089,14528.891778
-4643.852554,2689,14596.889039
-536.567792,1935,14639.996169
-3334.315932,2224,14689.88084
-1083.829363,1769,14720.894953
0.0,1,14721.403805
-1618.221986,1974,14766.298657
-1517.241411,2151,14826.282901
-1529.673751,1421,14850.678895
-3765.084535,4820,14965.283452
-1293.809009,1600,14991.889564
-3050.457305,2775,15060.678768
-3651.990548,5746,15185.37481
-1020.525139,2469,15239.287279
-525.934392,1645,15277.880469
-1401.879279,1633,15307.395513
-3705.898365,4441,15402.090727
-2918.599225,2506,15465.398547
-699.249395,1311,15489.499131
-2148.334735,1718,15530.596997
-2176.891705,858,15555.581134
-1614.257571,928,15572.881586
-1670.435048,2141,15619.288671
-928.931283,1189,15649.494031
-4908.845098,4403,15745.478839
-5134.94506,2963,15806.687214
-1838.898521,2047,15852.28292
-2105.094491,3527,15932.89791
-918.089286,1613,15970.079875
-2288.097624,873,15986.284025
-2812.977421,2176,16034.092364
-533.131006,1323,16067.297104
-1932.563037,1745,16107.786399
-591.862113,1671,16146.700641
-2444.306389,2155,16193.583055
-1343.618668,4223,16283.784835
-3458.736653,2855,16342.398763
-2472.032512,2222,16392.474782
-388.341491,1384,16426.389479
-2693.984354,2122,16473.89785
-1438.824824,1800,16515.291581
-1607.345472,976,16533.073382
-2518.555248,2034,16577.990805
-850.316691,1349,16611.696551
