#{"t_start": 1682496764.2710457, "env_id": "TruckTrailer-v1"}
r,l,t
-62.893091,2118,20621.82651
-60.134281,2698,20645.84829
-175.763033,1498,20660.534421
302.045781,10634,20750.422587
-24.689015,2465,20771.507749
-115.417047,1814,20788.502378
-2016.251896,506,20792.31469
-38.65071,2259,20816.305186
-2968.081798,1088,20823.92439
-74.0338,2276,20843.699584
-99.845014,1773,20860.209201
-6488.937276,1207,20873.234823
-2459.979418,501,20877.021327
-2552.436432,2552,20898.525874
-3107.318785,576,20902.515884
-301.292801,1157,20914.211496
-53.678107,2443,20934.217721
-1386.348901,2374,20953.907487
-1422.035121,954,20964.428483
-1764.305446,2143,20982.806575
-114.886385,1730,20999.016953
-4265.094517,463,21002.458343
-1700.2406,2410,21024.15159
-154.834358,2103,21042.841447
-1980.354335,517,21046.654238
-17.039993,2595,21072.335143
-1328.479383,8712,21148.340391
-299.181002,1211,21161.036733
-4154.674408,1064,21168.540374
-235.773485,1282,21181.6492
-2060.235289,2303,21201.823887
-2509.216861,2214,21221.251256
-112.41735,1309,21234.711811
-388.76205,463,21238.052168
-598.723179,3482,21265.744334
-2555.090161,602,21274.496268
-229.754751,1271,21283.442086
3267.438246,14465,21409.34937
-3920.518372,1559,21424.920537
-144.662183,1496,21439.81966
-931.2446,1649,21455.540691
-1901.405857,515,21459.246041
-1764.622148,490,21462.848422
-39.6283,2809,21490.526336
-235.182159,1261,21499.319057
-151.193953,2042,21517.544578
-2548.468042,1331,21531.013193
-399.209847,507,21534.651804
-1211.711445,1171,21548.049066
-104.09906,1813,21565.130965
-170.468539,2426,21586.429462
-116.29566,1587,21597.342855
-93.838722,2149,21620.72497
-162.867643,1345,21630.433826
-357.868282,554,21634.595252
-269.257205,1281,21647.807009
-1149.383262,2004,21665.949383
-120.783023,5530,21715.92969
-2103.289094,2177,21735.253043
-2021.540426,1914,21752.926921
-7499.66196,622,21757.45129
-429.800614,540,21761.419187
-241.5077,1757,21777.906491
-163.65199,1491,21792.830173
-2892.978243,508,21796.539473
-2471.770925,2175,21815.844162
-184.253396,1590,21831.154117
-214.860483,1842,21848.134559
-184.630304,1826,21864.812703
-3417.685614,577,21868.932659
-184.727973,1771,21885.654505
-301.142523,1343,21899.207007
-163.785822,1885,21916.421921
-123.347922,4710,21957.141339
-161.057633,2093,21975.749318
-1865.821612,2267,21995.198197
-1783.856895,2221,22015.249471
-157.432624,1800,22032.101498
-424.594212,539,22035.995563
-1184.412341,2070,22054.231059
-3906.72314,2910,22083.702187
-216.490841,1422,22093.814785
-2334.134532,2002,22111.905039
-347.923434,1322,22125.001033
-2561.950597,1961,22143.449716
-1868.761261,2013,22161.736003
-1502.868084,2277,22181.841468
-7099.447651,744,22187.450496
-332.027804,613,22196.118036
-212.088671,1339,22205.503291
-2390.635418,477,22213.810417
-1278.301847,1876,22226.620995
-1732.95543,489,22234.536327
-220.181473,1401,22244.397302
-187.50908,2072,22262.935401
-4737.925758,1078,22274.797459
-152.051915,1634,22290.243016
-140.131576,4183,22327.917388
-352.109354,1439,22338.020829
-219.212173,1446,22353.031166
-259.687645,938,22364.310136
-350.307334,1466,22375.338309
-226.148456,1508,22390.718682
-172.712022,2152,22409.733908
-272.783854,1850,22426.901954
-149.592322,3328,22458.920877
-3316.427792,524,22463.135353
-231.590754,1429,22478.037778
-498.645558,794,22483.731066
-229.476299,1466,22498.123988
-1429.196886,2427,22519.154
-4263.479949,517,22522.938491
-2667.745255,2094,22541.422691
-251.227452,1589,22556.211828
-304.451508,1467,22570.906472
-268.04742,1403,22580.549343
-1816.932954,2504,22606.323846
-298.057303,1787,22618.59645
-2034.544672,462,22626.336558
-173.521136,1522,22636.846439
-115.580463,3583,22669.33816
-385.25315,1372,22683.221062
-283.06373,1896,22700.443197
-365.149906,1351,22709.747489
-349.054035,1457,22724.153566
-357.169043,1374,22737.943617
-254.345058,1350,22747.414379
-362.066628,490,22755.253537
-251.519373,1980,22772.905372
-265.618887,3203,22799.105593
-252.93872,1474,22814.105158
-284.196507,1906,22831.509197
-1248.80675,2494,22852.936571
-175.593006,1532,22867.851073
-1959.985648,579,22872.046519
-1568.499986,2430,22892.81155
-333.985928,628,22901.551409
-874.927678,2928,22925.550174
-265.660896,1192,22938.34002
-379.276312,548,22942.449604
-6989.271936,492,22946.120688
-1872.824768,443,22949.332207
-275.006252,1222,22962.642411
-326.525389,1451,22977.154168
-334.648501,1414,22986.926596
-1394.301184,3168,23016.900936
-380.813158,1418,23031.453739
-4343.949111,601,23035.814421
-543.889269,949,23042.540168
-418.21111,499,23050.352584
-194.038627,1832,23063.124414
-256.972115,1743,23079.74192
-308.007086,1414,23093.429224
-323.327089,1375,23107.552929
-2552.082042,488,23111.113261
-3223.27544,509,23114.84426
-318.807152,1413,23128.937941
-241.957347,1893,23146.511233
-564.885767,997,23153.432229
-213.723126,1949,23171.204503
-370.756173,1383,23185.054534
-148.59168,2553,23206.653551
-256.014669,1612,23222.019723
-6433.802282,1209,23234.818711
-13239.475822,552,23238.910255
-276.4376,1114,23246.909178
-2832.24039,2811,23274.844006
-314.579741,900,23281.212933
-4412.127965,509,23284.835528
-326.578543,1450,23299.049381
-287.640293,1513,23313.845254
-344.273702,1362,23328.23582
-289.333037,1502,23339.149544
-156.280285,1550,23354.298846
-2070.690774,452,23357.525994
-2162.325523,556,23366.023813
-321.817975,1508,23377.202733
-237.979909,1628,23393.350212
-187.56235,1419,23407.629308
-359.030603,1225,23416.135045
-380.960069,504,23424.218303
-1639.349889,1968,23442.107296
-261.651902,1314,23451.037468
-4976.81766,8734,23525.948222
-6489.531325,492,23533.651331
-1823.958186,2261,23553.247955
-237.962296,1228,23561.741245
-1298.295578,2437,23587.417102
-219.568761,1708,23599.413031
-201.903769,1481,23614.212703
-2528.912725,1903,23631.632484
-313.315011,1271,23644.749569
-3482.903402,519,23648.613797
2437.484423,18427,23807.453747
-3653.922802,522,23811.201046
-23334.719295,1177,23823.85385
-2640.621566,472,23827.313915
-1722.79284,490,23830.924448
-193.800879,1622,23846.499155
-199.060098,1733,23862.604422
-381.177045,535,23866.42266
-205.136776,1463,23881.439178
-121.599361,1591,23898.231749
-2267.645326,1144,23906.237707
-94.928785,1786,23923.038238
-2123.045906,2328,23943.316361
-1413.568928,2417,23964.533153
-163.428347,1541,23979.626868
-1359.968471,2680,24002.228302
965.891887,11864,24105.146434
-279.621522,1265,24118.041324
-162.844531,1872,24135.40171
-248.128629,1707,24151.453341
-300.35784,1434,24161.411723
-218.561947,2260,24181.026506
-1831.254816,1421,24195.43502
-3822.913548,3164,24226.521368
-1908.548335,2372,24246.895275
-199.642395,1463,24261.044041
-10051.286356,536,24264.921652
-1000.246884,1623,24280.416404
-1008.438587,2214,24300.210863
-1935.356305,2129,24318.719821
-116.594268,2247,24338.229609
-112.063347,2816,24361.050047
-109.811001,1643,24376.626744
-105.834991,1768,24393.04651
-1346.679361,2010,24411.148422
-2354.523201,2358,24431.523595
-2166.836477,2331,24451.736418
1160.488326,14725,24577.09697
-989.884728,1730,24593.228832
-1335.497821,1604,24608.623098
-1690.226745,1872,24625.718707
-105.77141,2196,24644.748909
-1435.359678,1967,24662.732471
-101.793477,1698,24678.827848
-15725.704339,1477,24689.11981
-239.356829,1261,24702.031544
-1624.89288,3113,24731.428562
-80.0894,1779,24743.657184
-92.348932,1690,24760.408093
-1686.71948,1934,24777.514636
-122.563919,1528,24792.212229
-1514.130536,2037,24810.727147
-2585.129891,1929,24828.441445
-156.093719,1654,24844.229063
-3265.600988,2091,24862.81122
-77.974105,1864,24880.125436
-2749.143223,2347,24900.806974
-2709.568264,9297,24978.739504
-1274.037312,2062,24997.017528
-2363.72739,2010,25014.926959
-104.339971,1540,25029.812024
-1864.280364,2254,25049.617153
-2022.72236,2518,25070.852025
-2120.027142,1822,25087.437748
1470.553644,12857,25200.803535
-2201.742571,2512,25221.801019
-2191.082631,1543,25232.418171
-4322.247692,1777,25248.826214
-17.801715,2121,25267.634149
-480.621538,2624,25294.01239
-137.409286,1338,25303.545147
-73.391293,1814,25320.800301
-2755.464672,1177,25333.324561
-68.560271,1889,25350.524681
-1214.911242,2034,25368.440813
-2215.97088,1519,25378.816585
-57.564886,3869,25412.819101
-2586.224741,1847,25430.309635
-1713.3159,1859,25447.402139
-1831.868922,1971,25465.195438
-84.906795,2355,25485.534638
-3090.778507,2568,25511.553477
-1667.276256,2112,25530.152415
-2375.224317,2360,25550.749726
-3068.657838,1973,25568.653161
-7472.521711,1980,25586.74263
-1618.324347,2289,25606.646996
-2104.256964,1816,25623.753234
-2179.961573,2306,25644.617032
-114.560177,1564,25659.69635
-2310.117391,2419,25680.127249
-74.681707,2086,25699.43539
-66.655562,2097,25718.031886
-22799.188001,1193,25726.308451
-8771.622788,10618,25820.508518
-2309.428137,1553,25831.038035
-779.416892,2248,25850.130311
-49.31173,2485,25875.926714
-811.982877,9066,25951.447438
-4093.107539,2342,25972.04968
1083.284129,13065,26089.520198
-1770.258286,2060,26107.596433
-921.655418,2013,26125.809114
-1794.797036,1704,26137.630378
-6489.838556,1783,26154.014055
-63.794625,2541,26175.810082
-1715.743326,1524,26190.603613
-441.732615,1806,26207.608478
