#{"t_start": 1677663086.5048995, "env_id": "TruckTrailer-v1"}
r,l,t
-173.136602,20000,19617.401338
-478.160771,20000,19786.364314
-175.765944,20000,19954.775576
-151.208913,20000,20119.200256
-361.441037,20000,20288.8684
-260.626337,20000,20458.379805
-377.319634,20000,20628.484294
-272.240302,20000,20793.262388
-213.468596,20000,20964.787458
-140.229204,20000,21135.882277
-154.267415,20000,21305.618778
-199.237572,20000,21480.478712
-314.740934,20000,21645.478822
-187.65676,20000,21818.506896
-145.01173,20000,21989.285804
-162.59815,20000,22159.28687
-139.962463,20000,22324.473396
-204.728316,20000,22496.303459
-385.198817,20000,22676.08639
-224.568377,20000,22849.416375
-157.304318,20000,23016.614495
-197.718378,20000,23184.685048
-147.973597,20000,23355.000919
-136.443454,20000,23525.514148
-172.181112,20000,23692.920307
-313.430274,20000,23865.692182
-135.122433,20000,24031.617897
-129.45395,20000,24203.111864
-293.972804,20000,24373.519079
-151.182886,20000,24540.371811
-167.276406,20000,24710.463165
-236.983492,20000,24880.50224
-129.880362,20000,25054.513131
-310.265241,20000,25223.684562
-144.32707,20000,25393.28549
-335.273302,20000,25562.420882
-222.444781,20000,25741.193501
-175.187432,20000,25908.291142
-160.447891,20000,26078.620982
-224.811566,20000,26248.805399
-171.885556,20000,26419.379473
-325.055543,20000,26594.774447
-408.7076,20000,26760.372733
-248.95743,20000,26935.813128
-241.202549,20000,27103.888723
-300.312653,20000,27272.680851
-188.900734,20000,27439.109812
-160.393856,20000,27610.400051
-177.508567,20000,27781.901363
-200.428415,20000,27950.476756
-238.254448,20000,28115.307958
-141.213831,20000,28279.314319
-186.898644,20000,28441.906984
-235.005118,20000,28604.479503
-142.69982,20000,28762.788463
-266.154767,20000,28926.005267
-275.686765,20000,29088.393411
-133.358975,20000,29246.792983
-148.044326,20000,29409.095343
-199.013069,20000,29568.203844
-210.799582,20000,29730.306993
-237.501857,20000,29891.786775
-125.840856,20000,30053.418749
-394.248447,20000,30217.396206
-212.859991,20000,30378.395359
-191.69981,20000,30541.278661
-249.37033,20000,30701.679075
-163.970024,20000,30860.112576
-174.217788,20000,31021.88589
-234.073956,20000,31187.288486
-141.021944,20000,31351.611308
-284.779639,20000,31512.967089
-143.175979,20000,31678.775004
-186.208885,20000,31846.913866
-179.151508,20000,32011.615252
-141.026906,20000,32175.577098
