#{"t_start": 1682414008.1200879, "env_id": "TruckTrailer-v1"}
r,l,t
-456.663385,2307,3306.967012
-200.718743,1907,3320.373532
-308.845088,2293,3345.357275
-505.023676,1282,3354.500869
-469.164487,2825,3383.262561
-788.226911,3796,3413.755253
266.18972,4319,3455.794491
-7219.933704,1129,3464.252387
397.459185,4169,3501.184753
-275.928251,4120,3538.684108
-287.323504,4944,3585.361535
-3982.613787,3337,3612.963771
-642.395158,3416,3645.292664
-644.364469,3499,3678.661214
-635.224763,3762,3709.172695
-3654.587143,24359,3921.687483
-262.624183,4724,3968.295193
113.977542,4627,4008.905545
-1060.326444,2072,4027.40632
-494.176817,2537,4049.264033
-7342.247133,1169,4061.992906
35.547288,3301,4088.974903
-211.061596,3425,4121.307668
-676.827095,2018,4139.692745
-18017.525094,1588,4155.196198
-15559.01759,2820,4179.005306
-507.548336,2116,4198.074423
-428.330702,4178,4235.386704
-5374.77619,24278,4444.873255
-22122.325505,1395,4458.995941
19.994969,3861,4493.872465
-9286.188409,1096,4501.854364
-663.899223,2594,4524.298538
-104.346785,3163,4554.648103
-195.759639,2559,4576.78844
-460.051266,2476,4598.174513
-83979.204161,1144,4610.487374
373.462915,6157,4665.598184
-398.366954,1813,4682.969901
78.099849,2809,4707.074894
-306.532537,2417,4728.585772
-222.403927,3162,4759.368366
-373.333022,3800,4794.299435
-849.66635,1895,4812.199383
-661.400465,2422,4833.376371
-1838.434814,2787,4857.164152
-1895.285302,2533,4884.046912
-288.509478,3546,4913.173804
-293.374049,3224,4944.504523
-219.243073,2745,4968.399265
-8920.822589,1602,4984.161915
-434.079479,3293,5015.658718
35.935499,4541,5055.682855
-45.947418,5146,5099.187603
-1078.316996,2221,5118.976549
-937.419136,21671,5307.35283
-131887.368038,1430,5321.657689
-185.702513,2874,5346.375329
-656.776948,1457,5360.965247
-927.250367,2137,5380.573983
-9048.591256,1171,5389.179801
-1421.924924,17266,5541.875779
-1387.957284,2782,5566.066804
-24691.337118,1096,5578.303054
-15910.166132,1154,5586.661802
-167.430111,3182,5618.067839
-23256.6525,3765,5652.35594
-35629.934303,1363,5662.264398
-4906.133114,1372,5676.479811
-278.949236,4228,5714.373531
-6988.058792,1073,5726.365356
-342.961308,5211,5770.763003
-227.809454,4054,5806.878924
1194.667639,21965,5998.570626
-31.902893,2874,6023.099379
-230.330452,5583,6073.88827
-23684.223863,1358,6087.702359
-192.957802,3124,6113.748874
-32.758552,2834,6141.565969
-13649.595823,868,6147.767396
-1070.757182,2210,6167.378517
-83586.295601,1986,6185.474022
-10425.267681,2276,6205.371452
-260.33633,2949,6234.989965
473.295353,4862,6275.890414
-6047.282192,1269,6287.308145
-32.115753,2684,6310.375473
-45.66703,3504,6343.287417
160.320809,3601,6372.573431
-386.292146,2616,6399.163817
-2267.214351,15998,6535.170183
-986.295985,20410,6711.494293
-498.594503,4565,6756.170778
-50205.838569,1166,6764.569655
-12328.697089,2719,6792.375409
-136.914031,3560,6820.76682
-60.615118,4087,6857.504852
-274.088494,3008,6887.079929
-750.332468,1540,6898.305057
-20064.261354,1946,6916.354993
-668.375152,1168,6929.18488
1385.715468,13607,7049.36263
-11862.55466,987,7056.5014
296.512895,3590,7089.773518
41.60517,3495,7122.552123
-421.670815,5135,7165.698225
-226.15447,2720,7188.968695
-603.214621,2866,7217.295267
-38370.938476,1292,7226.552803
2075.64566,10419,7321.068238
-514.344183,3253,7348.298375
-481.528115,2949,7377.753237
-620.052544,2755,7401.486121
-337.708088,1545,7416.882874
-204.563466,3395,7444.996469
-46979.070099,996,7456.748543
-601.840511,3197,7483.406999
-745.833086,3975,7519.988256
109.389592,3138,7550.569972
-4079.268026,1956,7568.592324
-630.795725,2152,7588.364452
-22051.871912,1578,7603.773237
-16316.714774,4149,7641.189762
271.964012,3743,7670.964005
-213.183156,3824,7706.075691
1262.857008,15320,7840.547382
-339.02852,2015,7858.804432
-58956.790309,981,7865.973268
297.412536,3298,7896.699119
-350.814672,2987,7921.685469
-852.617888,1501,7936.564309
-806.923539,859,7947.189318
-34888.606014,1660,7958.962782
758.577993,5800,8011.280382
98.395451,3457,8043.884811
-9929.663933,995,8051.007279
-213.05941,2989,8080.204915
-1127.308523,1973,8098.479982
-55.435296,4266,8136.203778
-682.0977,3138,8162.259544
