#{"t_start": 1681803228.877428, "env_id": "TruckTrailer-v1"}
r,l,t
-2052.146147,1073,33148.610088
-1766.93446,1711,33190.512078
-3095.452372,2094,33239.812512
-2648.387291,1893,33286.507018
-2472.561529,1145,33306.907566
-1892.190686,2013,33354.309583
-1806.400758,1878,33398.900087
-3395.688581,4387,33497.911979
-2361.770445,978,33527.495351
-972.019932,1417,33553.909016
-983.87315,1646,33594.722463
-1702.99181,1738,33636.512828
-2018.329954,1819,33680.320232
-3275.105368,964,33698.012792
-1270.184384,1678,33738.900992
-1940.808717,1851,33783.40682
-2040.244099,1786,33827.315782
-791.053948,1483,33865.607782
-795.443313,1646,33906.993957
-7088.097995,8913,34102.806008
-1047.950555,1545,34143.090935
-2218.550545,925,34160.314224
0.0,1,34160.892038
-2397.489234,1059,34191.390229
-1353.824237,1700,34222.707527
-3646.66463,4460,34333.595426
-2174.409815,2043,34381.420318
-4085.133304,3937,34473.011412
-597.434817,1102,34493.297299
-2102.906655,1601,34532.70162
-6105.927948,5294,34646.091734
-1999.279777,1446,34681.405995
-1647.875683,1345,34717.206865
-3663.630554,2257,34769.014256
0.0,1,34769.514008
-8940.21653,10674,35010.194646
0.0,1,35010.715457
0.0,1,35011.217583
-2093.361288,1756,35053.014689
-1315.875569,1728,35095.613823
-1982.98555,2012,35142.118747
-1146.962028,1388,35166.617727
-3511.580905,3247,35244.10787
-6550.484957,6091,35383.202206
-737.173361,1347,35418.702213
-2177.409928,1943,35464.497632
-1965.079225,1468,35491.308598
-4727.714398,6025,35626.998545
-2194.625949,1764,35669.818028
-1384.636883,1593,35710.305508
-2231.311678,1923,35755.011401
-1309.328747,1193,35778.008053
-734.382219,1419,35813.506552
-3100.281538,1123,35845.394727
-1046.368691,1408,35870.514469
-1736.651324,1748,35912.898892
-4216.503682,3800,36001.791459
-615.694649,1438,36038.999556
-3960.77315,2410,36091.591097
-3689.69172,2486,36146.700053
-1080.054345,1441,36183.406761
-2024.533668,1767,36227.895228
-1800.933796,773,36242.995384
-949.251829,1225,36275.304194
-1880.181721,1760,36318.812025
-892.109052,1392,36345.11516
-1302.373115,1366,36379.606938
-1920.104822,826,36395.011519
-2133.175482,1934,36441.21028
-596.862574,1280,36474.199398
-403.648033,1210,36496.819734
-1471.938263,1247,36530.81769
-784.735207,1399,36566.992508
-2179.684673,1629,36607.516174
-1089.49584,1390,36632.501745
-4682.66989,2162,36682.307012
-399.211207,1003,36710.607527
-3647.284253,2950,36774.99598
-2012.917075,1624,36815.910579
-1546.910467,1399,36852.610529
-1313.647763,1564,36880.402483
-4070.151202,3347,36960.596442
-2554.478438,1568,37001.310171
-1783.521046,1658,37041.806276
-1777.785805,1376,37066.507264
-8977.867533,9667,37286.517893
-1829.760585,945,37315.096699
-1509.490212,1170,37337.104528
-1407.345977,1413,37373.099336
-801.206799,1337,37397.310173
-1218.644523,1574,37437.117094
-1406.644616,1311,37471.697407
-1962.762388,1635,37511.089146
-5440.103213,2398,37565.812012
-2215.15852,872,37581.301594
-3267.904835,2338,37633.712028
-1046.739238,1112,37665.112404
-571.127895,1434,37701.494952
-5235.939926,8736,37892.410515
-3770.312751,3212,37960.706233
-1792.50291,1455,37998.209601
-2894.853352,1762,38041.105982
-2180.962996,1596,38081.000068
-883.148187,1377,38117.102691
-1723.837429,810,38131.916954
-2487.558462,1729,38174.600208
-1524.431967,1408,38199.110917
-4196.144684,6519,38356.611732
-5161.09487,8515,38547.597286
-3189.397719,2221,38597.598739
-6141.357444,6860,38743.906514
-1962.043782,1574,38783.39536
-2860.438828,1839,38825.097035
-2442.225653,698,38838.410552
-3417.371919,982,38865.198033
-4034.900524,2183,38913.390888
-1159.349694,1526,38950.719181
-290.210743,1132,38971.79609
-1867.131213,973,38999.00099
-2277.626603,1703,39028.814355
0.0,1,39029.394745
-2556.90322,1800,39072.496789
-2015.215793,1621,39110.489749
