#{"t_start": 1682314546.8199399, "env_id": "TruckTrailer-v1"}
r,l,t
-996.529998,25000,11675.208581
-997.030265,25000,11906.401442
-997.607058,25000,12132.864169
-997.636666,25000,12358.693695
-1000.0,1,12358.963884
-997.144132,25000,12587.605541
-1000.0,1,12587.861301
-1000.0,1,12588.07423
-1000.0,1,12588.284402
-1003.230797,13391,12711.351402
-1005.583382,4974,12755.084127
-1033.848376,25000,12976.885845
-1008.846007,1614,12993.387256
-1038.863258,6309,13049.651936
-1166.996609,9878,13137.657716
-1000.0,1,13137.872054
-1000.0,1,13138.087799
-1022.245024,3742,13171.993191
-1018.502057,6099,13226.695216
-1026.319171,7186,13287.495155
-1000.0,1,13287.764835
-1004.314437,944,13299.053564
-1044.579988,11595,13398.394478
-1022.370401,25000,13625.088542
-1013.441105,13437,13746.064555
-1004.430316,2474,13767.694082
-1025.39863,25000,13992.8593
-1000.0,1,13993.077517
-1029.862175,25000,14213.790625
-1040.43329,10112,14303.193079
-1031.895732,7065,14362.004758
-1021.66768,3520,14394.086508
-1004.74671,925,14400.80189
-1006.654713,1184,14413.096985
-1000.0,1,14413.303264
-1027.932398,5013,14455.55639
-1105.869908,14516,14583.863767
-1022.367164,2505,14605.27019
-1003.667582,409,14608.28478
-1000.0,1,14608.492778
-1010.398995,1751,14624.885
-1014.649261,2151,14644.174035
-1000.0,1,14644.39281
-1000.0,1,14644.64746
-1010.91413,1536,14660.155509
-1038.048883,7197,14720.799268
-1025.599116,3780,14755.275866
-1000.0,1,14755.498658
-1000.0,1,14755.75186
-1000.0,1,14755.969174
-1002.684808,592,14760.597561
-1000.0,1,14760.855885
-1105.191296,15326,14896.171254
-1006.679518,1026,14903.159313
-1010.780681,1411,14917.881716
-1006.013695,884,14924.381742
-1005.002041,1203,14936.4669
-1006.982046,1844,14953.665535
-1004.255733,2161,14972.706851
-1001.954896,330,14975.202841
-1012.720872,4426,15013.797887
-1013.50459,3190,15044.157193
-1028.786318,4659,15083.273999
-1000.0,1,15083.484288
-1000.0,1,15083.68979
-1011.809816,2379,15103.997469
-1043.959634,8168,15174.991362
-1009.486662,2654,15201.351805
-1000.0,1,15201.558726
-1072.278228,9204,15278.683456
-1025.147654,3661,15312.000478
-1033.38423,4192,15348.901322
-1000.0,1,15349.166651
-1000.0,1,15349.373507
-1000.0,1,15349.587634
-1012.426133,2124,15368.575272
-1031.176322,4094,15405.079218
-1017.209923,2374,15425.780759
-1000.0,1,15425.998263
-1015.111764,1599,15441.681056
-1028.51581,4341,15479.902684
-1039.239655,7183,15540.867726
-1029.44999,4483,15584.66074
-1006.268869,1078,15592.403755
-1000.0,1,15592.671223
-1000.0,1,15592.890141
-1012.522373,1581,15610.262926
-1014.5067,1878,15627.680438
-1000.0,1,15627.903496
-1021.487728,4118,15665.300757
-1000.0,1,15665.559235
-1000.0,1,15665.77558
-1002.933212,299,15667.972349
-1107.017373,15356,15802.974691
-1000.0,1,15803.196152
-1000.0,1,15803.454574
-1031.78673,3769,15832.983926
-1005.749284,865,15843.881828
-1012.108978,1316,15853.08422
-1015.74342,3182,15883.764056
-1030.930218,4109,15919.646921
-1004.887124,817,15925.288151
-1030.63672,6381,15980.391716
-1020.351981,3331,16012.2957
-1000.0,1,16012.553259
-1000.0,1,16012.766471
-1035.462823,6438,16068.859068
-1000.0,1,16069.079568
-1004.366615,725,16078.899072
-1006.144817,944,16085.565627
-1000.0,1,16085.786387
-1000.0,1,16085.991862
-1027.040111,3813,16120.198127
-1021.986296,5202,16162.849172
-1162.167495,16411,16303.295013
-1008.962021,1343,16316.961244
-1032.445002,5062,16363.9912
-1016.696602,2300,16384.372909
-1000.0,1,16384.590342
-1000.0,1,16384.80419
-1004.849967,694,16389.785536
-1000.0,1,16390.051418
-1041.10798,5789,16441.903312
-1011.096446,1428,16456.493128
-1017.138925,3070,16481.690616
-1000.0,1,16481.905128
-1019.99807,3898,16517.062483
-1000.0,1,16517.281009
-1000.0,1,16517.494469
-1005.340185,705,16522.484212
-1000.0,1,16522.692007
-1005.900811,885,16533.309773
-1064.081557,8666,16607.980935
-1000.0,1,16608.204116
-1019.521125,3245,16638.548887
-1025.757505,5292,16683.186447
-1000.0,1,16683.393159
-1051.20522,7213,16747.488261
-1029.501158,7738,16813.355901
-1006.749253,1159,16825.958209
-1004.058145,757,16831.409266
-1014.019114,1842,16848.583566
-1001.077202,182,16850.085051
-1000.0,1,16850.29964
-1005.384886,1052,16862.075569
-1050.407465,5644,16914.066518
-1005.090575,739,16919.177205
-1026.905679,3025,16947.874415
-1022.490927,2432,16968.805458
-1041.251557,5502,17014.30764
-1000.0,1,17014.565716
-1014.640647,3214,17045.072442
-1005.328849,1015,17052.396863
-1014.979099,1608,17068.176531
-1030.675374,4733,17113.05674
-1031.093375,6556,17170.165385
-1015.187055,1793,17186.788967
-1000.0,1,17187.047496
-1000.0,1,17187.263273
-1000.0,1,17187.476097
-1025.634915,3165,17214.567006
-1000.0,1,17214.788267
-1000.0,1,17214.998684
-1007.324849,1028,17227.204386
-1038.826502,5611,17273.370947
-1010.765024,1978,17291.704237
-1000.0,1,17291.964281
-1022.085794,3623,17324.978793
-1000.0,1,17325.200043
-1000.0,1,17325.454617
-1025.755579,3450,17357.560612
-1000.0,1,17357.774526
-1007.961851,1087,17365.480187
-1000.0,1,17365.75205
-1008.249086,1033,17377.554649
-1000.0,1,17377.776116
-1022.087937,2692,17400.280948
-1034.060026,8330,17470.803812
-1000.0,1,17471.057757
-1001.778127,219,17472.674876
-1000.0,1,17472.885821
-1031.746685,8188,17545.16007
-1001.449608,643,17553.859401
-1004.952171,659,17558.581045
-1000.0,1,17558.801974
-1000.0,1,17559.064246
-1000.0,1,17559.275643
-1010.368852,1212,17572.358088
-1000.0,1,17572.577976
-1006.479025,875,17578.963505
-1028.822998,6751,17637.761434
-1016.028817,2605,17664.977043
-1000.0,1,17665.196043
-1000.0,1,17665.460287
-1021.354466,5730,17712.679379
-1008.672652,1231,17725.964193
-1014.769562,1640,17742.284732
-1021.676703,3327,17768.581488
-1009.703416,1265,17782.299107
-1000.0,1,17782.564481
-1000.0,1,17782.779822
-1027.382789,6788,17842.267348
-1000.0,1,17842.47977
-1007.791616,1069,17854.397953
-1000.0,1,17854.659206
-1000.0,1,17854.871869
-1031.763051,3758,17889.156071
-1038.235865,6083,17942.892391
-1003.497955,767,17948.454686
-1034.297868,7656,18016.901124
-1074.781455,9213,18095.401556
-1039.309638,6947,18158.557356
-1000.0,1,18158.776871
-1008.202277,1357,18168.279097
-1005.439191,903,18179.0809
-1000.0,1,18179.289824
-1000.0,1,18179.503218
-1000.761545,195,18181.054932
-1025.06222,6034,18234.264169
-1027.896438,3461,18266.284189
-1009.361855,1669,18277.859251
-1000.0,1,18278.068952
-1000.0,1,18278.2795
-1036.971345,4977,18325.382098
-1033.755241,7297,18387.278683
-1044.047822,9208,18472.969644
-1016.549848,25000,18695.901151
-999.012742,19786,18877.668362
-1003.514395,25000,19103.673718
-1000.0,1,19103.886648
-1001.386029,25000,19331.473254
-997.866717,25000,19557.392539
-997.848898,25000,19787.798523
-1000.0,1,19788.060197
-995.977023,25000,20015.700615
-1000.0,1,20015.968613
-1000.0,1,20016.178637
-996.711193,25000,20242.557485
-1000.0,1,20242.765186
-996.064664,25000,20468.389722
-996.22525,25000,20698.250387
-1000.0,1,20698.468859
-996.345379,25000,20928.478939
-995.315792,25000,21153.478348
-995.217298,25000,21381.282273
-996.173758,25000,21608.859174
-1000.0,1,21609.081131
-996.634963,25000,21834.696264
-1000.0,1,21834.964497
-998.989765,19900,22019.261212
-999.028723,25000,22244.776101
-997.014342,25000,22473.476163
-996.386029,25000,22700.167855
-1000.0,1,22700.383325
-998.841994,6472,22759.65746
-1000.0,1,22759.882334
-997.184307,25000,22984.969844
-995.438558,25000,23212.988383
-997.211066,25000,23440.798232
-995.779841,25000,23669.80004
-996.901269,25000,23897.789391
-1000.0,1,23898.052387
-1000.0,1,23898.267532
-998.509003,9310,23981.468749
-996.134224,25000,24211.577998
-995.671112,25000,24436.573513
-1000.0,1,24436.792728
-1000.0,1,24437.050629
-996.373623,25000,24663.25931
-1000.0,1,24663.475686
-996.404565,25000,24890.356011
-996.036569,25000,25120.479205
-1000.0,1,25120.699925
-995.843437,25000,25345.199016
-1000.0,1,25345.458618
-995.344799,25000,25572.448229
-1000.0,1,25572.672192
-1000.0,1,25572.885301
-995.371761,25000,25800.795639
-995.908977,25000,26027.880608
-998.430456,8677,26111.491321
-1000.0,1,26111.704854
-995.904177,25000,26339.595587
-1000.0,1,26339.854803
-997.361136,25000,26565.879178
-997.113204,25000,26793.105759
-996.837931,25000,27020.972739
-1000.0,1,27021.190552
-996.793072,25000,27253.195477
-996.754968,25000,27480.057065
-996.783624,25000,27707.889729
-1000.0,1,27708.102978
-996.202468,25000,27934.663658
-996.698989,25000,28161.796408
-997.441041,25000,28394.702231
-998.614505,25000,28623.302443
-997.666125,25000,28848.88474
-996.503806,25000,29076.072033
-997.069067,25000,29303.503452
-1000.0,1,29303.763532
-1001.574822,25000,29534.347292
-1003.28636,4437,29575.281119
-1000.0,1,29575.49746
-1001.162457,1365,29589.994
-1000.0,1,29590.20388
-1039.586493,25000,29811.055192
-1005.029183,1120,29818.980852
-1005.092527,1182,29831.953019
-1006.586181,1692,29848.193346
-1000.0,1,29848.450833
-1032.459431,25000,30070.08335
-997.800486,25000,30298.096841
-996.994352,25000,30524.571306
-996.423832,25000,30754.891292
-1000.0,1,30755.159456
-1000.0,1,30755.377356
-1000.0,1,30755.58571
-1000.0,1,30755.794875
-996.70291,25000,30981.175484
-996.779996,25000,31209.863483
-996.185519,25000,31437.183958
-998.047623,25000,31665.082045
-1000.0,1,31665.299063
-997.727391,25000,31898.880529
-1000.0,1,31899.150643
-996.603939,25000,32127.001116
-996.365784,25000,32355.376999
-1000.0,1,32355.590884
-996.995545,25000,32586.28002
-1000.0,1,32586.499745
-1000.0,1,32586.760078
-996.228744,25000,32813.486322
-1000.0,1,32813.702732
-997.083546,25000,33045.780943
-1000.0,1,33045.999336
-996.727749,25000,33272.570043
-996.016903,25000,33500.977021
-1000.0,1,33501.197027
-1000.0,1,33501.404527
-995.415044,25000,33730.075146
-997.097189,25000,33956.791538
-995.673185,25000,34188.456955
-1000.0,1,34188.677581
-997.251793,25000,34415.75174
-996.347644,25000,34642.4672
-996.976183,25000,34868.459827
-1000.0,1,34868.676574
-997.960832,25000,35097.272328
-1005.586563,25000,35328.65247
-1000.0,1,35328.867372
-1001.683247,7458,35396.39915
-1000.0,1,35396.662661
-999.46887,25000,35628.047987
-1007.396476,25000,35852.000889
-1000.0,1,35852.265085
-1013.694203,20314,36035.172855
-1000.0,1,36035.394473
-1000.0,1,36035.605198
-1000.0,1,36035.859305
-1020.225892,13577,36153.992124
-1012.890745,3878,36189.985833
-1020.832379,5254,36239.970707
-1000.0,1,36240.185736
-1000.0,1,36240.398075
-1037.93652,10336,36331.795422
-1039.386412,9660,36412.759402
-1113.845016,6349,36472.284995
-1005.830167,814,36478.084632
-1175.749335,6917,36537.604115
-1005.315897,961,36548.781603
-1068.012901,4617,36588.855729
-1000.0,1,36589.070982
-1003.897161,685,36594.063779
-1033.287354,3930,36629.200831
-1006.721433,2368,36649.885976
-1011.694412,1520,36665.459643
-1025.007728,3763,36700.268459
-1035.083103,5897,36752.354908
-1000.0,1,36752.573368
-1000.0,1,36752.78337
-1016.363187,2312,36773.093948
-1000.0,1,36773.359561
-1000.0,1,36773.571003
-1002.812424,675,36778.459975
-1007.402971,1426,36792.846405
-1025.845467,3584,36826.089964
-1035.443298,8178,36898.677168
-1008.954715,1553,36914.467238
-1000.0,1,36914.687928
-1016.444843,3395,36942.158974
-1009.653998,2032,36960.788593
-1000.0,1,36961.051868
-1008.672174,1397,36975.263628
-1000.0,1,36975.472836
-1000.0,1,36975.685892
-1000.0,1,36975.895916
-1011.106206,1605,36991.476508
-1000.0,1,36991.688418
-1038.984369,6637,37050.263005
-1039.238931,7630,37118.19731
-1016.509434,2978,37143.083877
-1000.0,1,37143.299784
-1021.332546,4656,37183.948407
-1007.98304,1571,37199.290746
-1103.656766,22008,37392.387601
-1007.032086,917,37398.976177
-1000.0,1,37399.18711
-1055.10002,10447,37489.778832
-1000.0,1,37489.992851
-1000.0,1,37490.202883
-1000.0,1,37490.46587
-1017.312424,2268,37515.15528
-1065.668361,13111,37626.682031
-1021.459763,4104,37663.883706
-1000.0,1,37664.101069
-1006.499337,1420,37679.08411
-1000.0,1,37679.294886
-1000.0,1,37679.503673
-1000.0,1,37679.765516
-1004.905025,978,37686.770122
-1035.022336,9280,37772.570966
-1025.629629,4941,37814.893983
-1000.0,1,37815.153807
-1005.868007,1907,37832.880943
-1045.84407,9830,37919.593386
-1000.558332,166,37920.96581
-1000.0,1,37921.182278
-1005.311304,1065,37928.895365
-1000.0,1,37929.103461
-1053.211241,10728,38025.870277
-1014.542353,2695,38049.660722
-1005.555398,956,38056.388063
